% Title: Dictionary database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION dictionary2 
@ATTRIBUTE usefulnessPercent NUMERIC

@ATTRIBUTE cluesterClass {A,B,C,D,E}

@DATA 
27.272728,C
2.4390244,A
10.341151,A
14.444445,B
5.4200544,A
9.615385,A
30.434782,C
22.950819,C
21.212122,B
29.72973,C
27.450981,C
15.319865,B
13.732834,B
4.0,A
5.357143,A
13.305951,B
12.7516775,B
12.5,A
11.764706,A
6.779661,A
13.513514,B
13.879004,B
17.857143,B
1.2048193,D
40.186916,E
9.638555,A
15.239393,B
12.0345745,A
31.25,C
18.181818,B
13.875598,B
20.175438,B
22.302158,C
-6.6666665,D
3.2258065,A
15.960912,B
14.893617,B
66.666664,E
9.836065,A
25.0,C
5.755396,A
18.333334,B
16.270218,B
25.0,C
41.666668,E
-5.357143,D
60.784313,E
12.5,A
14.444445,B
23.846153,C
28.166351,C
15.953307,B
14.237288,B
24.401915,C
-4.1666665,D
18.75,B
0.0,D
7.748184,A
25.0,C
-8.695652,D
19.449226,B
35.897434,C
19.19192,B
25.0,C
2.0833333,A
9.230769,A
12.1693125,A
18.715084,B
18.110237,B
29.032259,C
19.047619,B
-7.142857,D
25.675676,C
17.532467,B
10.179641,A
20.542635,B
40.322582,E
-6.0,D
16.793894,B
19.54023,B
46.478874,E
16.129032,B
11.360558,A
26.38889,C
23.68421,C
40.54054,E
37.5,E
19.660194,B
29.411764,C
9.009009,A
13.043478,B
19.45946,B
16.363636,B
-9.090909,D
20.353983,B
15.873015,B
19.750519,B
6.7901235,A
7.3170733,A
41.666668,E
-7.6923075,D
7.142857,A
27.118645,C
11.504425,A
0.0,D
11.627907,A
5.5555553,A
24.444445,C
18.01211,B
17.063492,B
18.03005,B
36.585365,C
20.652174,B
19.855597,B
31.25,C
28.767124,C
25.0,C
15.122188,B
-5.357143,D
20.0,B
36.842106,E
16.369278,B
9.230769,A
11.363636,A
22.123894,B
17.307692,B
19.35484,B
9.435666,A
14.0,B
21.875,B
21.348314,B
3.2258065,A
18.88889,B
29.268293,C
4.895105,A
2.9411764,A
33.333332,C
6.736527,A
43.18182,E
15.315315,B
8.86076,A
17.142857,B
13.207547,B
18.198038,B
17.741936,B
18.727915,B
28.181818,C
13.974799,B
15.151515,B
15.151515,B
9.397944,A
30.232557,C
14.99004,B
20.14652,B
13.513514,B
44.444443,E
12.5,A
14.143921,B
26.923077,C
17.105263,B
18.010292,B
3.1914895,A
12.162162,A
13.702284,B
16.064257,B
21.22093,B
9.89011,A
11.764706,A
-9.74026,D
-8.823529,D
26.984127,C
7.894737,A
8.045977,A
32.65306,C
41.304348,E
8.823529,A
34.146343,C
13.636364,B
10.683761,A
33.333332,C
13.92405,B
20.647774,B
19.713263,B
27.238806,C
26.984127,C
32.142857,C
25.0,C
29.032259,C
17.355982,B
13.953488,B
-2.631579,D
14.077381,B
-6.779661,D
8.490566,A
19.444445,B
9.230769,A
15.658363,B
7.894737,A
93.650795,E
1.6393442,A
19.298246,B
17.307692,B
17.16312,B
46.666668,E
4.2253523,A
18.595041,B
13.721805,B
31.37255,C
22.222221,C
15.0,B
33.333332,C
41.463413,E
12.195122,A
15.355283,B
25.806452,C
15.151515,B
0.0,D
12.476371,A
7.0895524,A
13.114754,B
16.216217,B
18.032787,B
13.286258,B
17.35849,B
11.627907,A
13.432836,B
29.23077,C
5.769231,A
0.0,D
1.8867924,A
21.989529,B
-4.255319,D
17.424242,B
2.5,A
17.241379,B
16.129032,B
12.5,A
21.73913,B
11.764706,A
-1.1278195,D
1.4492754,A
19.65318,B
12.060302,A
10.714286,A
41.666668,E
6.6666665,A
5.0314465,A
7.6923075,A
12.587065,A
22.680412,C
22.047245,B
22.972973,C
3.4653466,A
20.20202,B
11.520738,A
20.08547,B
10.526316,A
20.088627,B
16.831684,B
3.030303,A
-1.010101,D
25.0,C
13.855932,B
13.043478,B
10.909091,A
15.662651,B
8.219178,A
12.5,A
15.488215,B
16.25,B
25.806452,C
21.978022,B
16.666666,B
18.0,B
32.83582,C
16.093534,B
15.0,B
15.116279,B
52.38095,E
23.076923,C
19.595058,B
14.285714,B
20.60606,B
0.0,D
15.492958,B
-6.6666665,D
14.893617,B
14.814815,B
9.523809,A
11.458333,A
15.625,B
29.62963,C
31.578947,C
-14.285714,D
44.444443,E
12.068966,A
29.787233,C
8.695652,A
11.027569,A
22.321428,C
10.393258,A
10.256411,A
10.402042,A
21.875,B
20.104439,B
17.350157,B
5.263158,A
2.3809524,A
23.387096,C
3.119266,A
-16.129032,D
29.032259,C
27.272728,C
10.769231,A
1.9230769,A
5.357143,A
10.059172,A
3.4965036,A
8.571428,A
7.6923075,A
15.6118145,B
3.4482758,A
21.327015,B
26.05459,C
-19.35484,D
30.0,C
13.722398,B
13.513514,B
27.559055,C
6.060606,A
8.235294,A
14.617169,B
22.807018,C
8.444445,A
12.956419,B
52.63158,E
10.869565,A
21.698112,B
17.197453,B
23.232323,C
26.666666,C
12.698413,B
12.5,A
36.904762,E
20.63492,B
12.903226,B
27.792208,C
34.375,C
5.047749,A
22.900763,C
32.55814,C
12.669683,A
13.043478,B
12.401575,A
22.222221,C
13.450293,B
14.049587,B
12.121212,A
12.101551,A
13.355593,B
17.977528,B
16.071428,B
15.555555,B
17.567568,B
24.590164,C
16.666666,B
14.246575,B
19.565218,B
19.68504,B
0.8333333,D
27.777779,C
15.384615,B
9.67742,A
28.813559,C
18.900343,B
21.505377,B
12.043796,A
15.539306,B
-2.631579,D
4.0,A
22.916666,C
22.5,C
16.513762,B
14.334471,B
16.643356,B
22.222221,C
19.35484,B
12.421972,A
12.265331,A
19.215988,B
17.391304,B
15.909091,B
13.0859375,B
16.981133,B
26.0,C
13.488372,B
50.0,E
15.625,B
-1.8518518,D
29.577465,C
32.55814,C
9.423077,A
2.0408163,A
-1.3888888,D
9.163346,A
9.89899,A
3.9647577,A
15.192437,B
17.777779,B
12.121212,A
16.0,B
18.965517,B
-16.0,D
11.78344,A
10.7476635,A
21.052631,B
11.842105,A
15.151515,B
26.31579,C
7.832898,A
28.104576,C
18.817204,B
25.0,C
26.041666,C
18.367348,B
11.345647,A
26.785715,C
14.018692,B
1.7094017,A
13.725491,B
40.74074,E
-4.878049,D
9.158416,A
11.851851,A
2.1276596,A
26.5625,C
-26.530613,D
-0.5181347,D
14.698978,B
17.142857,B
22.44898,C
7.142857,A
12.917272,B
10.215054,A
57.692307,E
13.614561,B
19.148935,B
17.055723,B
11.267606,A
11.904762,A
12.5,A
10.574713,A
12.854031,B
16.666666,B
39.583332,E
0.0,D
26.43678,C
13.730929,B
20.408163,B
11.666667,A
26.190475,C
9.665653,A
14.474263,B
5.820106,A
11.904762,A
48.71795,E
8.006536,A
19.607843,B
24.057217,C
15.383647,B
32.618027,C
17.92252,B
16.86747,B
18.390804,B
13.664597,B
7.932011,A
16.395147,B
19.932432,B
26.470589,C
31.74603,C
17.55102,B
16.393442,B
26.086956,C
14.786586,B
11.563637,A
31.428572,C
28.571428,C
38.636364,E
14.414414,B
16.842106,B
14.566893,B
29.05983,C
11.859732,A
5.882353,A
6.6666665,A
21.212122,B
19.91342,B
11.111111,A
5.5837564,A
25.454546,C
14.237288,B
20.784313,B
0.0,D
33.714287,C
3.5460992,A
17.600632,B
13.541667,B
20.985916,B
48.734177,E
27.60181,C
9.478673,A
16.666666,B
15.53398,B
20.087336,B
22.64151,C
16.267942,B
3.0612245,A
12.44765,A
18.625742,B
17.177914,B
28.776978,C
6.122449,A
12.793603,B
7.5,A
13.719512,B
18.965517,B
43.548386,E
19.71831,B
17.919075,B
31.914894,C
12.802164,B
17.001114,B
18.26087,B
16.216217,B
13.186813,B
10.260587,A
35.185184,C
12.345679,A
-3.125,D
15.492958,B
5.263158,A
13.333333,B
6.713781,A
33.72781,C
3.9473684,A
19.753086,B
28.947369,C
-6.25,D
19.148935,B
13.610089,B
-8.333333,D
23.202002,C
26.31579,C
24.324324,C
25.431034,C
1.7857143,A
23.214285,C
16.652111,B
15.714286,B
8.910892,A
26.666666,C
12.439321,A
17.857143,B
15.111111,B
18.403547,B
20.0,B
24.074074,C
0.0,D
15.254237,B
-17.333334,D
16.216217,B
14.291684,B
21.59091,B
27.251732,C
10.0,A
16.666666,B
20.437956,B
13.970589,B
24.242424,C
12.727273,B
28.125,C
16.41791,B
20.0,B
11.673152,A
7.9365077,A
13.872832,B
10.526316,A
28.82353,C
28.205128,C
11.0236225,A
-5.882353,D
13.953488,B
7.496252,A
5.714286,A
4.3689322,A
-7.594937,D
7.8431373,A
13.540261,B
9.225092,A
2.0,A
23.75,C
23.943663,C
14.240937,B
14.197531,B
56.25,E
24.840765,C
-4.5454545,D
33.333332,C
10.344828,A
13.520198,B
19.54023,B
34.042553,C
26.373627,C
13.333333,B
-15.151515,D
20.714285,B
20.0,B
12.5,A
22.348484,C
16.458334,B
28.571428,C
28.26087,C
25.806452,C
16.819572,B
42.718445,E
13.559322,B
0.0,D
12.871287,B
35.185184,C
1.7857143,A
6.451613,A
23.913044,C
0.0,D
9.090909,A
14.22652,B
21.167883,B
22.5,C
31.020409,C
47.457626,E
12.109375,A
15.456239,B
17.605635,B
16.306599,B
0.0,D
4.037267,A
8.215298,A
21.621622,B
10.638298,A
19.171865,B
16.778524,B
4.255319,A
17.307692,B
-1.1904762,D
18.487394,B
23.636364,C
0.0,D
15.151515,B
11.764706,A
12.91866,B
11.764706,A
33.333332,C
35.135136,C
26.190475,C
29.118774,C
16.666666,B
13.436692,B
-6.122449,D
11.400652,A
26.666666,C
20.289856,B
5.263158,A
15.217391,B
30.246914,C
36.0,C
11.111111,A
25.892857,C
3.030303,A
14.583333,B
6.8421054,A
29.452055,C
12.469438,A
18.095238,B
19.047619,B
6.3414636,A
11.356467,A
16.666666,B
32.71605,C
34.265736,C
8.823529,A
30.708662,C
22.900763,C
9.411765,A
20.512821,B
19.117647,B
17.869415,B
17.391304,B
19.485294,B
7.5,A
12.820513,B
33.333332,C
17.446808,B
19.724771,B
30.0,C
7.8991446,A
21.212122,B
22.779922,C
23.275862,C
-6.779661,D
16.666666,B
31.73077,C
13.211845,B
20.3125,B
19.072165,B
21.527779,B
9.523809,A
28.571428,C
11.774744,A
27.272728,C
-28.846153,D
7.6324453,A
27.215189,C
4.477612,A
16.774193,B
13.888889,B
29.545454,C
28.571428,C
26.031294,C
16.133657,B
13.664597,B
12.686567,A
16.483517,B
21.916594,B
13.697404,B
0.0,D
12.698413,B
18.26923,B
12.955182,B
22.469635,C
34.782608,C
9.777965,A
17.741936,B
33.333332,C
26.58228,C
12.578616,A
15.909091,B
17.142857,B
-2.9411764,D
-25.806452,D
12.356322,A
18.918919,B
19.526627,B
18.965517,B
25.0,C
15.189874,B
31.25,C
8.614994,A
-40.0,D
19.444445,B
25.22124,C
12.549754,A
22.29219,C
14.388133,B
17.34977,B
-16.981133,D
32.432434,C
17.102455,B
13.216683,B
10.428456,A
24.293785,C
11.627907,A
17.21331,B
19.826517,B
47.457626,E
0.7633588,D
-0.7633588,D
31.756756,C
14.3187065,B
24.675325,C
17.532467,B
18.807018,B
-14.545455,D
21.818182,B
15.970032,B
18.429003,B
10.609481,A
-2.631579,D
26.31579,C
11.604972,A
29.473684,C
2.293578,A
-21.212122,D
63.157894,E
18.84058,B
9.615385,A
19.034853,B
16.666666,B
15.5737705,B
15.760208,B
31.37255,C
0.0,D
15.625,B
29.032259,C
6.1007957,A
0.0,D
22.222221,C
11.317254,A
18.98734,B
9.40171,A
17.418459,B
16.365824,B
9.523809,A
22.826086,C
9.659091,A
45.945946,E
17.628944,B
12.556278,A
29.850746,C
28.83721,C
12.765958,B
27.0,C
14.0,B
7.368421,A
31.25,C
4.4444447,A
19.614147,B
38.70968,E
18.811882,B
23.913044,C
14.6907215,B
18.518518,B
22.666666,C
35.036495,C
11.949685,A
20.5298,B
12.5,A
-3.7037036,D
31.11111,C
49.122807,E
26.190475,C
10.446504,A
-4.878049,D
20.952381,B
18.965517,B
31.25,C
15.696202,B
22.413794,C
25.925926,C
20.652174,B
8.982827,A
15.555555,B
-5.0,D
17.021276,B
22.580645,C
20.78522,B
8.088235,A
0.0,D
22.857143,C
14.429361,B
16.908213,B
10.482181,A
38.70968,E
6.25,A
11.764706,A
0.0,D
11.3924055,A
9.090909,A
12.546844,A
20.719177,B
27.5,C
10.682261,A
6.451613,A
35.135136,C
29.87013,C
32.35294,C
0.0,D
12.903226,B
15.522388,B
12.068966,A
36.64122,C
5.714286,A
25.087109,C
0.0,D
16.740088,B
1.9230769,A
-5.4545455,D
26.829268,C
20.408163,B
16.666666,B
11.342155,A
28.275862,C
11.111111,A
-8.1081085,D
21.524664,B
23.4375,C
11.43695,A
21.094028,B
17.142857,B
22.378717,C
19.469027,B
23.015873,C
21.052631,B
-19.047619,D
21.511627,B
25.252525,C
2.217295,A
9.67742,A
-1.8181819,D
12.590448,A
13.931889,B
36.363636,C
21.276596,B
18.75,B
1.6949153,A
12.962963,B
29.545454,C
6.976744,A
12.962963,B
26.143791,C
-20.754717,D
-16.666666,D
14.661654,B
15.0,B
12.5,A
12.096774,A
-8.791209,D
1.2345679,D
12.280702,A
16.780823,B
6.318083,A
16.90141,B
16.838047,B
-11.111111,D
13.251784,B
19.444445,B
20.41049,B
58.536587,E
15.857605,B
48.648647,E
5.714286,A
8.045977,A
14.69534,B
5.050505,A
18.055555,B
22.077923,B
25.316456,C
2.5641026,A
12.5,A
23.333334,C
18.0,B
26.415094,C
12.903226,B
12.9577465,B
13.937058,B
23.30097,C
22.857143,C
15.151515,B
17.391304,B
8.86076,A
2.8169014,A
-6.060606,D
16.216217,B
27.683617,C
-2.3809524,D
-10.526316,D
15.978695,B
2.2727273,A
27.142857,C
36.666668,C
33.0,C
10.179641,A
12.121212,A
9.504132,A
5.172414,A
28.0,C
15.549451,B
26.666666,C
11.643836,A
45.833332,E
37.288136,E
31.603773,C
56.603775,E
16.010498,B
30.612246,C
28.947369,C
16.483517,B
22.194513,B
5.0,A
16.039488,B
32.0,C
35.294117,C
15.909091,B
10.533334,A
10.377358,A
15.853659,B
0.0,D
-2.5974026,D
9.090909,A
13.428572,B
19.791666,B
26.31579,C
25.806452,C
14.236111,B
6.451613,A
20.77922,B
9.756098,A
24.242424,C
10.628019,A
32.55814,C
27.480917,C
9.67742,A
29.824562,C
8.0188675,A
25.641026,C
17.142857,B
13.106796,B
11.501597,A
2.173913,A
11.764706,A
17.171717,B
4.6875,A
6.6666665,A
41.666668,E
6.060606,A
23.353292,C
39.240505,E
9.536785,A
29.761906,C
16.964285,B
5.524862,A
9.090909,A
17.80822,B
-14.583333,D
23.75,C
21.722265,B
3.2258065,A
20.707964,B
23.404255,C
6.6666665,A
11.664589,A
23.905724,C
13.471502,B
19.607843,B
39.473682,E
10.843373,A
17.36579,B
21.875,B
20.63492,B
15.295095,B
28.125,C
12.9229965,B
21.963825,B
22.539682,C
9.086021,A
14.536341,B
6.764961,A
22.033897,B
21.472393,B
21.333334,B
14.957694,B
-1.5789474,D
18.181818,B
21.621622,B
3.1746032,A
12.741313,B
-11.111111,D
15.826087,B
19.032259,B
10.130112,A
21.428572,B
25.0,C
4.878049,A
8.426967,A
-4.1666665,D
7.3170733,A
16.949152,B
11.267606,A
14.366114,B
17.241379,B
45.454544,E
1.4705882,A
3.030303,A
16.216217,B
20.490797,B
10.256411,A
18.181818,B
6.3636365,A
20.930233,B
21.875,B
13.02682,B
33.333332,C
31.460674,C
14.136126,B
13.513514,B
17.977528,B
13.636364,B
15.982242,B
23.345589,C
9.302325,A
27.272728,C
18.725515,B
45.744682,E
13.043478,B
13.979293,B
48.387096,E
28.333334,C
18.309858,B
12.5,A
15.363881,B
23.193916,C
17.475729,B
20.0,B
19.883041,B
14.407446,B
16.363636,B
22.367102,C
20.647322,B
27.403847,C
12.661499,A
11.790604,A
18.48276,B
35.555557,C
9.563994,A
24.193548,C
12.701167,B
3.8461537,A
10.227273,A
15.0,B
12.370572,A
29.824562,C
12.104623,A
14.832536,B
19.148935,B
17.608217,B
4.878049,A
17.90111,B
7.4074073,A
18.82353,B
30.263159,C
26.229507,C
12.0,A
18.055555,B
11.038961,A
26.168224,C
2.8169014,A
45.333332,E
-13.207547,D
20.833334,B
24.528301,C
32.608696,C
29.62963,C
11.24871,A
16.145834,B
13.838243,B
5.1150894,A
17.758186,B
11.6182575,A
24.221453,C
15.409836,B
32.624115,C
13.636364,B
29.069767,C
22.222221,C
6.849315,A
15.207374,B
7.5,A
14.5161295,B
12.222222,A
19.36508,B
32.55814,C
18.84058,B
33.333332,C
17.616581,B
16.24041,B
22.37443,C
47.84946,E
-1.9230769,D
21.830986,B
44.23077,E
20.22472,B
28.205128,C
5.773672,A
17.80303,B
11.620795,A
11.538462,A
27.722773,C
32.894737,C
21.73913,B
15.909091,B
23.57513,C
21.705427,B
7.352941,A
7.3170733,A
23.30097,C
7.6635513,A
33.846153,C
13.051059,B
8.1081085,A
9.183674,A
20.095694,B
3.088803,A
16.023392,B
23.88664,C
22.535212,C
34.188034,C
11.612904,A
18.292683,B
39.39394,E
10.0,A
7.3170733,A
18.90244,B
15.454545,B
10.810811,A
28.947369,C
24.7191,C
17.924528,B
-2.9411764,D
16.257393,B
13.843888,B
20.689655,B
19.35484,B
19.512196,B
1.0309278,D
17.064846,B
26.086956,C
37.837837,E
12.515435,A
22.727272,C
21.378092,B
21.348314,B
15.232159,B
-2.7027028,D
20.930233,B
-1.2048193,D
16.682028,B
17.337164,B
10.562016,A
16.913689,B
16.491228,B
22.292994,C
-8.823529,D
42.62295,E
7.142857,A
15.625,B
12.903226,B
8.088235,A
18.36003,B
24.781342,C
37.2093,E
17.8285,B
35.177864,C
13.106708,B
22.727272,C
31.034483,C
19.512196,B
25.550661,C
15.909091,B
13.666667,B
14.871795,B
14.608233,B
23.396227,C
20.921305,B
20.411985,B
8.849558,A
4.9180326,A
9.375,A
19.879519,B
27.027027,C
30.188679,C
-9.090909,D
14.558473,B
10.56338,A
28.571428,C
19.722902,B
23.56688,C
7.048458,A
-9.090909,D
14.583333,B
11.827957,A
-8.0,D
16.996048,B
10.077519,A
16.129032,B
24.744377,C
17.894737,B
7.352941,A
19.48052,B
25.714285,C
20.253164,B
-15.0,D
-5.882353,D
13.468159,B
20.165747,B
13.882525,B
4.5454545,A
24.7191,C
5.769231,A
13.6,B
0.0,D
13.998323,B
17.321688,B
-7.9365077,D
15.849056,B
19.512196,B
40.229885,E
16.41791,B
0.0,D
10.869565,A
28.35821,C
2.7777777,A
14.185063,B
19.491526,B
12.5,A
4.1666665,A
37.837837,E
14.319667,B
3.6144578,A
16.666666,B
16.455696,B
13.888889,B
13.475178,B
33.962265,C
-2.0833333,D
26.43678,C
0.0,D
4.9922,A
17.170732,B
21.73913,B
30.434782,C
27.5,C
-12.0,D
14.814815,B
14.81888,B
19.35484,B
27.42616,C
10.666667,A
7.7363896,A
-3.125,D
28.571428,C
23.529411,C
17.746479,B
16.666666,B
12.5,A
29.333334,C
51.515152,E
44.68085,E
13.279446,B
11.443662,A
40.163933,E
4.6875,A
20.20202,B
16.363636,B
17.955801,B
9.89011,A
10.021787,A
13.227513,B
47.887325,E
14.191821,B
16.07994,B
11.08871,A
18.62745,B
27.027027,C
23.150358,C
23.529411,C
23.863636,C
33.187775,C
13.114754,B
2.8169014,A
24.271845,C
23.333334,C
8.552631,A
13.863216,B
0.0,D
14.606742,B
23.469387,C
19.811321,B
19.48276,B
6.289308,A
26.470589,C
33.846153,C
-2.5641026,D
13.333333,B
0.0,D
12.903226,B
9.037328,A
20.2454,B
15.753425,B
12.068966,A
8.620689,A
11.363636,A
15.328467,B
9.67742,A
18.0,B
8.097166,A
14.124293,B
4.3103447,A
-13.513514,D
23.966942,C
26.31579,C
30.588236,C
13.315927,B
3.836317,A
22.162163,B
20.0,B
5.4545455,A
16.710875,B
0.0,D
16.32653,B
9.375,A
41.463413,E
2.2222223,A
8.1081085,A
23.308271,C
30.434782,C
20.408163,B
13.584906,B
16.995516,B
5.882353,A
0.0,D
19.530825,B
31.707317,C
-9.090909,D
1.2987013,D
3.1578948,A
5.063291,A
30.701754,C
32.8125,C
9.67742,A
27.160494,C
19.0,B
20.192308,B
25.882353,C
18.0,B
9.459459,A
0.0,D
14.444445,B
15.625,B
-20.338984,D
8.474576,A
10.0,A
-16.129032,D
37.096775,E
26.31579,C
14.545455,B
8.053691,A
14.130435,B
24.274406,C
29.761906,C
17.073172,B
0.0,D
17.336683,B
34.615383,C
33.92857,C
18.75,B
7.142857,A
9.090909,A
26.494347,C
9.626274,A
7.142857,A
17.857143,B
14.634147,B
13.053239,B
17.898832,B
22.727272,C
13.92405,B
24.498886,C
10.645162,A
21.686747,B
10.294118,A
15.013405,B
19.09091,B
29.310345,C
11.105577,A
12.727273,B
2.4096386,A
21.052631,B
17.647058,B
18.292683,B
25.675676,C
0.0,D
14.545455,B
19.452534,B
26.923077,C
28.571428,C
16.58031,B
17.948717,B
6.122449,A
13.58811,B
58.82353,E
4.0,A
21.875,B
28.571428,C
25.0,C
25.806452,C
16.202532,B
22.105263,B
3.7735848,A
22.834646,C
5.714286,A
6.976744,A
10.588235,A
16.531166,B
17.708334,B
15.882353,B
27.272728,C
10.447762,A
18.518518,B
22.916666,C
43.243244,E
24.489796,C
16.981133,B
29.72973,C
2.0408163,A
23.140495,C
33.333332,C
7.3573575,A
16.40625,B
25.0,C
9.747563,A
16.129032,B
-1.0830325,D
12.195122,A
-7.5,D
44.77612,E
17.84689,B
8.938768,A
13.513514,B
19.487179,B
5.882353,A
15.909091,B
10.0,A
13.988095,B
22.033897,B
22.0,B
31.11111,C
18.078382,B
13.47032,B
18.701298,B
21.25,B
22.429907,C
22.727272,C
5.1282053,A
17.870722,B
-9.375,D
13.205129,B
25.882353,C
14.90196,B
6.451613,A
19.008265,B
0.61349696,D
15.544322,B
14.565916,B
4.9773755,A
25.806452,C
27.272728,C
8.450705,A
29.292929,C
19.23077,B
12.242091,A
6.976744,A
4.83871,A
32.894737,C
6.7961164,A
24.242424,C
12.139303,A
18.32061,B
7.5757575,A
6.451613,A
11.872146,A
2.7027028,A
0.0,D
13.261456,B
22.580645,C
20.833334,B
15.899582,B
17.647058,B
39.622643,E
24.0,C
12.0,A
20.0,B
34.482758,C
15.617769,B
6.818182,A
14.11043,B
22.872341,C
25.093634,C
19.379116,B
18.50348,B
14.583333,B
14.814815,B
6.936416,A
20.05988,B
-9.090909,D
13.984674,B
7.5268817,A
15.217391,B
20.0,B
20.202951,B
13.712375,B
36.842106,E
52.29358,E
36.95652,E
12.892687,B
17.821783,B
28.849903,C
11.968085,A
17.123287,B
-3.3333333,D
17.54386,B
25.91687,C
10.808768,A
-2.5,D
15.0205765,B
22.222221,C
4.0816326,A
20.731707,B
10.666667,A
18.991795,B
4.878049,A
13.92405,B
7.216495,A
16.603773,B
40.298508,E
18.686869,B
7.6923075,A
13.513514,B
7.5471697,A
15.401715,B
19.27711,B
11.320755,A
20.967741,B
2.542373,A
10.948905,A
12.280702,A
13.333333,B
67.741936,E
13.981043,B
20.09804,B
12.604109,A
-6.6666665,D
23.809525,C
19.522968,B
11.764706,A
9.43304,A
2.9411764,A
33.898304,C
6.0,A
26.086956,C
20.14218,B
28.571428,C
15.254237,B
22.222221,C
1.6806723,A
17.670683,B
25.839794,C
29.72973,C
21.666666,B
18.75,B
8.940397,A
16.129032,B
14.976958,B
19.58763,B
41.666668,E
-22.44898,D
7.4074073,A
-16.666666,D
7.2507553,A
-8.235294,D
13.432836,B
9.090909,A
24.444445,C
12.017435,A
16.305372,B
26.153847,C
10.064584,A
13.8894,B
8.571428,A
2.631579,A
29.955948,C
13.28125,B
10.382514,A
16.923077,B
28.395061,C
12.5,A
26.896551,C
25.510204,C
8.888889,A
40.54054,E
14.934855,B
11.0062895,A
10.330579,A
3.75,A
2.4390244,A
21.153847,B
24.161074,C
6.818182,A
29.936306,C
32.857143,C
25.806452,C
0.0,D
9.944752,A
27.368422,C
11.735701,A
41.26984,E
5.5401664,A
16.531023,B
10.869565,A
7.594937,A
32.35294,C
-3.2258065,D
17.142857,B
-10.810811,D
5.882353,A
27.272728,C
25.0,C
14.102564,B
14.912281,B
25.0,C
16.883118,B
27.5,C
102.24215,E
45.833332,E
30.188679,C
10.526316,A
15.686275,B
11.492123,A
2.3809524,A
17.48634,B
8.029197,A
13.259668,B
34.188034,C
26.415094,C
17.894737,B
23.076923,C
24.200912,C
11.260299,A
27.118645,C
6.451613,A
6.521739,A
13.61015,B
15.328467,B
21.428572,B
25.714285,C
21.621622,B
18.75,B
17.142857,B
15.062112,B
-3.030303,D
18.60465,B
18.81533,B
5.4054055,A
8.041958,A
10.228311,A
18.867924,B
15.555555,B
17.770767,B
8.510638,A
2.1276596,A
11.167513,A
12.5,A
17.601332,B
16.094421,B
20.512821,B
18.483412,B
15.315315,B
3.2258065,A
40.625,E
16.28206,B
23.730814,C
9.803922,A
-5.263158,D
-1.8867924,D
18.84058,B
12.146597,A
23.863636,C
14.634147,B
11.428572,A
-6.976744,D
22.972973,C
16.284986,B
10.752688,A
19.025522,B
46.195652,E
18.75,B
31.25,C
21.978022,B
29.900331,C
14.857142,B
15.389479,B
26.126125,C
29.72973,C
9.285714,A
11.111111,A
23.529411,C
28.10219,C
17.900303,B
3.508772,A
1.6064258,A
21.604939,B
6.976744,A
29.62963,C
3.6363637,A
11.764706,A
19.496855,B
17.5,B
20.0,B
-10.0,D
25.581396,C
15.625,B
16.959064,B
21.875,B
28.846153,C
4.347826,A
2.5641026,A
17.52809,B
26.785715,C
25.925926,C
-3.2608695,D
15.254237,B
57.575756,E
14.76378,B
3.9215686,A
25.454546,C
14.223386,B
1.8181819,A
8.8082905,A
10.0,A
17.54386,B
16.273584,B
5.185185,A
22.222221,C
19.620253,B
18.918919,B
19.642857,B
10.084034,A
11.170213,A
15.178572,B
16.12046,B
10.4651165,A
10.97561,A
-6.521739,D
9.090909,A
7.451923,A
20.833334,B
11.904762,A
-25.773195,D
29.411764,C
20.20202,B
10.227273,A
18.348623,B
4.477612,A
22.093023,B
25.0,C
7.4380164,A
7.6923075,A
4.878049,A
11.290322,A
0.0,D
19.09841,B
21.122995,B
27.210884,C
20.0,B
14.187117,B
-9.467456,D
24.105755,C
1.5873016,A
10.526316,A
19.015047,B
2.9962547,A
20.930233,B
15.090698,B
8.974359,A
8.695652,A
21.917809,B
15.59792,B
17.5,B
8.993767,A
13.333333,B
37.068966,E
73.26733,E
17.02509,B
-5.6179776,D
40.625,E
18.125,B
47.826088,E
15.605096,B
17.279411,B
16.338583,B
14.893617,B
33.695652,C
9.302325,A
17.002237,B
20.526316,B
14.46281,B
18.685122,B
29.23077,C
17.493036,B
6.451613,A
14.52613,B
0.0,D
8.884073,A
16.666666,B
14.925373,B
14.385965,B
10.294118,A
11.764706,A
23.1286,C
20.689655,B
9.459459,A
13.485114,B
23.076923,C
23.115578,C
17.777779,B
16.891891,B
9.302325,A
42.105263,E
9.090909,A
2.0408163,A
6.976744,A
19.805195,B
27.419355,C
13.725491,B
90.38461,E
7.8651686,A
0.0,D
16.129032,B
14.084507,B
34.343433,C
58.064518,E
8.333333,A
10.0,A
18.195267,B
15.254237,B
18.300653,B
8.955224,A
19.476269,B
14.7614765,B
18.927202,B
13.69863,B
7.5,A
30.30303,C
5.732484,A
-1.4084507,D
-13.513514,D
-20.588236,D
12.5,A
20.418007,B
11.764706,A
4.347826,A
16.666666,B
2.9411764,A
3.1111112,A
26.865671,C
18.644068,B
20.253164,B
15.151515,B
18.0,B
18.887188,B
38.095238,E
14.245875,B
3.960396,A
6.976744,A
11.382113,A
9.090909,A
2.7777777,A
-16.455696,D
18.181818,B
